;Originally developed by Anthony Bowden
;www.railsimroutes.co.uk
;
;This file and any associated textures
;have been released into the public
;domain and can be freely modified or
;re-used without restrictions
;
;See 'Readme.txt'

CreateMeshBuilder,
AddVertex,-4.62, 9.4, 6.0,
AddVertex,7.82, 9.4, 6.0,
AddVertex,7.82, -0.3, 6.0,
AddVertex,-4.62, -0.3, 6.0,
AddFace,0, 1, 2, 3,
SetColor,20,20,20,
GenerateNormals,

LoadTexture,BathRowTunnel.bmp,
SetTextureCoordinates,0, 0, 0,
SetTextureCoordinates,1, 1, 0,
SetTextureCoordinates,2, 1, 1,
SetTextureCoordinates,3, 0, 1,
SetDecalTransparentColor,0,0,0,

CreateMeshBuilder,
AddVertex,-4.62, 9.37, 19.5,
AddVertex,7.78, 9.37, 19.5,
AddVertex,7.78, -0.3, 19.5,
AddVertex,-4.62, -0.3, 19.5,

AddVertex,-4.62, 11.37, 19.5,
AddVertex,7.78, 11.37, 19.5,
AddVertex,7.78, 9.08, 19.5,
AddVertex,-4.62, 9.08, 19.5,
AddFace,0,1,2,3,
AddFace,4,5,6,7,
GenerateNormals,

LoadTexture,BathRowTunnel.bmp,
SetTextureCoordinates,0, 0, 0,
SetTextureCoordinates,1, 1, 0,
SetTextureCoordinates,2, 1, 1,
SetTextureCoordinates,3, 0, 1,
SetTextureCoordinates,4, 0, 0,
SetTextureCoordinates,5, 1, 0,
SetTextureCoordinates,6, 1, 0.27,
SetTextureCoordinates,7, 0, 0.27,
SetDecalTransparentColor,0,0,0,

CreateMeshBuilder,
AddVertex,1.7, 6.3, 0,
AddVertex,1.7, 6.3, 6.0,
AddVertex,0.3, 6.1, 6.0,
AddVertex,0.3, 6.1, 0,
AddVertex,-0.8, 5.5, 0,
AddVertex,-0.8, 5.5, 6.0,
AddVertex,-1.75, 4.5, 0,
AddVertex,-1.75, 4.5, 6.0,
AddVertex,-2.1, 3.5, 0,
AddVertex,-2.1, 3.5, 6.0,
AddVertex,-2.25, 1.8, 0,
AddVertex,-2.25, 1.8, 6.0,
AddVertex,-2.0, -0.3, 0,
AddVertex,-2.0, -0.3, 6.0,
AddFace,0,1,2,3,
AddFace,3,2,5,4,
AddFace,4,5,7,6,
AddFace,6,7,9,8,
AddFace,8,9,11,10,
AddFace,10,11,13,12,
SetColor,150,160,160,
GenerateNormals,

LoadTexture,TunnelBrick.bmp,
SetTextureCoordinates,0,0,0,
SetTextureCoordinates,1,3,0,
SetTextureCoordinates,2,3,1,
