;Originally developed by Anthony Bowden
;www.railsimroutes.co.uk
;
;This file and any associated textures
;have been released into the public
;domain and can be freely modified or
;re-used without restrictions
;
;See 'Readme.txt'

CreateMeshBuilder,
AddVertex,-2.70, 0.94, 0,
AddVertex,-2.31, 0.94, 0,
AddVertex,-2.31, 0.55, 0,
AddVertex,-2.70, 0.55, 0,
AddFace,0,1,2,3,
GenerateNormals,

LoadTexture,PSRBack.bmp,
SetTextureCoordinates,0,0.2,0.2,
SetTextureCoordinates,1,0.8,0.2,
SetTextureCoordinates,2,0.8,0.8,
SetTextureCoordinates,3,0.2,0.8,

CreateMeshBuilder,
AddVertex,-2.97, 0.50, 0,
AddVertex,-2.03, 0.50, 0,
AddVertex,-2.03, 0.29, 0,
AddVertex,-2.97, 0.29, 0,
AddFace,0,1,2,3,
GenerateNormals,

LoadTexture,PSRBack.bmp,
SetTextureCoordinates,0,0.2,0.42,
SetTextureCoordinates,1,0.8,0.42,
SetTextureCoordinates,2,0.8,0.6,
SetTextureCoordinates,3,0.2,0.6,

CreateMeshBuilder,
AddVertex,-2.539,  1.1, -0.04,
AddVertex,-2.469,  1.1, -0.04,
AddVertex,-2.469, -0.3, -0.04,
AddVertex,-2.539, -0.3, -0.04,
AddFace,0,1,2,3,
SetColor,200, 200, 200,
GenerateNormals,

LoadTexture,Post_PSR.bmp,
SetTextureCoordinates,0, 0, 0,
SetTextureCoordinates,1, 1, 0,
SetTextureCoordinates,2, 1, 1,
SetTextureCoordinates,3, 0, 1,

CreateMeshBuilder,
AddVertex,-2.7, -0.1, 0.2,
AddVertex,-2.3, -0.1, 0.2,
AddVertex,-2.3, -0.1, -0.2,
AddVertex,-2.7, -0.1, -0.2,
AddVertex,-2.7, -0.3, 0.2,
AddVertex,-2.7, -0.3, -0.2,
AddVertex,-2.3, -0.3, -0.2,
AddVertex,-2.3, -0.3, 0.2,
AddFace,0,1,2,3,
AddFace,0,3,5,4,
AddFace,3,2,6,5,
AddFace,2,1,7,6,
AddFace,1,0,4,7,
SetColor,90,90,90,
GenerateNormals,

